CIP13;Designation;Product;ATC2_code;ATC2;ATC3_code;ATC3;ATC5_code;ATC5
3400949002412;Hyperium 1mg cpr (aip) (mwi) 30;Hyperium;C02;Antihypertenseurs;C02A1;Antihypertenseurs non associes d'action centrale;C02AC06;Rilmenidine
3400949002429;Hyperium 1mg cpr (aip) (mwi) 90;Hyperium;C02;Antihypertenseurs;C02A1;Antihypertenseurs non associes d'action centrale;C02AC06;Rilmenidine
3400949002450;Miflonil 400mcg pdr inh gelule (aip) 60;Miflonil;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03D1;Corticoides, a inhaler;R03BA02;Budesonide
3400949002474;Imurel 50 mg cpr pellicule (aip pla) 100;Imurel;L04;Immunosuppresseurs;L04A;Immunosuppresseur;L04AX01;Azathioprine
3400949002504;Permixon 160mg gelule (aip phl) 60;Permixon;G04;Medicaments urologiques;G04C9;Autres medicaments contre l'hbp;G04CX02;Serenoa repens
3400949002535;Xeroquel lp 50mg cpr (aip) (bbfa) 30;Xeroquel lp;N05;Psycholeptiques;N05A1;Antipsychotiques atypiques;N05AH04;Quetiapine
3400949002559;Permixon 160mg gelule (es) 1 60;Permixon;G04;Medicaments urologiques;G04C9;Autres medicaments contre l'hbp;G04CX02;Serenoa repens
3400949002573;Bipreterax 10mg/2,5mg cpr (aip pla) 90;Bipreterax;C09;Medicaments agissant sur le systeme renine-angiotensine;C09B1;Associations iec et antihypertenseurs (c2) et,ou diuretiques (c3);C09BA04;Perindopril et diuretiques
3400949002597;Avodart 0,5mg capsule (aip) (mdw it) 30;Avodart;G04;Medicaments urologiques;G04C3;Inhibiteurs de la 5 alpha-reductase non associes, contre l'hbp;G04CB02;Dutasteride
3400949002603;Glucophage 1000mg cpr aip mwi 30;Glucophage;A10;Medicaments du diabete;A10J1;Antidiabetiques biguanides non associes;A10BA02;Metformine
3400949002627;Glucophage 1000mg cpr aip mwi 90;Glucophage;A10;Medicaments du diabete;A10J1;Antidiabetiques biguanides non associes;A10BA02;Metformine
3400949002634;Decapeptyl lp 11,25mg inj (aip bbf) 1;Decapeptyl lp;L02;Therapeutique endocrine;L02A3;Analogues cytostatiques du facteur de liberation des gonadotrophines;L02AE04;Triptoreline
3400949002689;Neoral 50mg capsule aip bba 60;Neoral;L04;Immunosuppresseurs;L04A;Immunosuppresseur;L04AD01;Ciclosporine
3400949002719;Neoral 100mg capsule (aip) (phl) 60;Neoral;L04;Immunosuppresseurs;L04A;Immunosuppresseur;L04AD01;Ciclosporine
3400949002757;Xeroquel lp 300mg cpr (aip bbf) 30;Xeroquel lp;N05;Psycholeptiques;N05A1;Antipsychotiques atypiques;N05AH04;Quetiapine
3400949002764;Xeroquel lp 300mg cpr (aip bbf) 60;Xeroquel lp;N05;Psycholeptiques;N05A1;Antipsychotiques atypiques;N05AH04;Quetiapine
3400949002771;Xeroquel lp 400mg cpr ( aip bbf ) 30;Xeroquel lp;N05;Psycholeptiques;N05A1;Antipsychotiques atypiques;N05AH04;Quetiapine
3400949002788;Mono tildiem lp 200mg gelule (uk) 2 28;Mono tildiem lp;C08;Inhibiteurs calciques;C08A;Antagonistes calciques non associes;C08DB01;Diltiazem
3400949002801;Foradil 12 microg pdr inh (aip)(bbf) 60;Foradil;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03A3;Beta 2 stimulants inhales d'action prolongee;R03AC13;Formoterol
3400949002818;Decapeptyl lp 11,25mg inj (aip pla) 1;Decapeptyl lp;L02;Therapeutique endocrine;L02A3;Analogues cytostatiques du facteur de liberation des gonadotrophines;L02AE04;Triptoreline
3400949002825;Ketoderm 2% creme ( aip bbf ) 1;Ketoderm;D01;Antifongiques a usage dermatologique;D01A1;Antifongiques topiques a usage dermatologique;D01AC08;Ketoconazole
3400949002832;Ventoline 100mcg susp inh aip bba uk 1;Ventoline;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03A4;Beta 2 stimulants inhales d'action breve;R03AC02;Salbutamol
3400949002856;Cacit vit d3 1000mg/880ui grn aipmwi 30;Cacit vit d;A12;Supplements mineraux;A12A;Calcium;A12AX;Calcium en association avec d'autres substances
3400949002863;Cacit vit d3 1000mg/880ui grn aipmwi 90;Cacit vit d;A12;Supplements mineraux;A12A;Calcium;A12AX;Calcium en association avec d'autres substances
3400949002931;Inegy 10mg/20mg cpr (aip mdl) 30;Inegy;C10;Agents modifiant les lipides;C10C;Regulateurs lipidiques en association avec d'autres regulateurs lipidiques;C10BA02;Simvastatine et ezetimibe
3400949002948;Inegy 10mg/20mg cpr (aip mdl) 90;Inegy;C10;Agents modifiant les lipides;C10C;Regulateurs lipidiques en association avec d'autres regulateurs lipidiques;C10BA02;Simvastatine et ezetimibe
3400949002986;Nozinan 25mg cpr  aip mwi 20;Nozinan;N05;Psycholeptiques;N05A9;Antipsychotiques conventionnels;N05AA02;Levomepromazine
3400949002993;Nozinan 100mg cpr aip mwi 20;Nozinan;N05;Psycholeptiques;N05A9;Antipsychotiques conventionnels;N05AA02;Levomepromazine
3400949003013;Aromasine 25mg cpr (aip) (bbf)2 30;Aromasine;L02;Therapeutique endocrine;L02B3;Inhibiteurs de l'aromatase cytostatiques;L02BG06;Exemestane
3400949003044;Ventoline 100mcg susp inh (aip)(mwl) 1;Ventoline;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03A4;Beta 2 stimulants inhales d'action breve;R03AC02;Salbutamol
3400949003051;Kayexalate 454g pdr oral/rect aip m 1;Kayexalate;V03;Tous autres medicaments;V03G1;Medicaments contre l'hyperkaliemie;V03AE01;Sulfonate de polystyrene
3400949003082;Ezetrol 10mg cpr aip mwi it 90;Ezetrol;C10;Agents modifiant les lipides;C10A9;Autres regulateurs du cholesterol et des triglycerides;C10AX09;Ezetimibe
3400949003099;Pariet 20mg cpr (de1) 28;Pariet;A02;Medicaments pour les troubles de l'acidite;A02B2;Inhibiteurs de la pompe a protons;A02BC04;Rabeprazole
3400949003105;Gutron 2,5mg cpr (aip)(mwi lt) 30;Gutron;C01;Medicaments en cardiologie;C01C1;Stimulants cardiaques, medicaments dopaminergiques exclus;C01CA17;Midodrine
3400949003112;Gutron 2,5mg cpr (aip)(mwi lt) 90;Gutron;C01;Medicaments en cardiologie;C01C1;Stimulants cardiaques, medicaments dopaminergiques exclus;C01CA17;Midodrine
3400949003129;Ventoline 100mcg susp inh aip bba be 1;Ventoline;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03A4;Beta 2 stimulants inhales d'action breve;R03AC02;Salbutamol
3400949003136;Ezetrol 10mg cpr (aip)( bbf) 90;Ezetrol;C10;Agents modifiant les lipides;C10A9;Autres regulateurs du cholesterol et des triglycerides;C10AX09;Ezetimibe
3400949003143;Coumadine 5mg cpr (aip bba it) 30;Coumadine;B01;Antithrombotiques;B01A;Antivitamines k;B01AA03;Warfarine
3400949003150;Arimidex 1mg cpr (be) 28;Arimidex;L02;Therapeutique endocrine;L02B3;Inhibiteurs de l'aromatase cytostatiques;L02BG03;Anastrozole
3400949003167;Inegy 10mg/20mg cpr (aip)(bbf) 30;Inegy;C10;Agents modifiant les lipides;C10C;Regulateurs lipidiques en association avec d'autres regulateurs lipidiques;C10BA02;Simvastatine et ezetimibe
3400949003174;Inegy 10mg/20mg cpr (aip)(bbf) 90;Inegy;C10;Agents modifiant les lipides;C10C;Regulateurs lipidiques en association avec d'autres regulateurs lipidiques;C10BA02;Simvastatine et ezetimibe
3400949003181;Inegy 10mg/40mg cpr (aip)(bbf) 30;Inegy;C10;Agents modifiant les lipides;C10C;Regulateurs lipidiques en association avec d'autres regulateurs lipidiques;C10BA02;Simvastatine et ezetimibe
3400949003198;Inegy 10mg/40mg cpr (aip)(bbf) 90;Inegy;C10;Agents modifiant les lipides;C10C;Regulateurs lipidiques en association avec d'autres regulateurs lipidiques;C10BA02;Simvastatine et ezetimibe
3400949003204;Avodart 0,5mg caps (aip)(bba) 30;Avodart;G04;Medicaments urologiques;G04C3;Inhibiteurs de la 5 alpha-reductase non associes, contre l'hbp;G04CB02;Dutasteride
3400949003228;Avodart 0,5mg caps (aip)(bbf) 30;Avodart;G04;Medicaments urologiques;G04C3;Inhibiteurs de la 5 alpha-reductase non associes, contre l'hbp;G04CB02;Dutasteride
3400949003235;Nozinan 25mg cpr aip bba be 20;Nozinan;N05;Psycholeptiques;N05A9;Antipsychotiques conventionnels;N05AA02;Levomepromazine
3400949003242;Nozinan 100mg cpr aip bba 20;Nozinan;N05;Psycholeptiques;N05A9;Antipsychotiques conventionnels;N05AA02;Levomepromazine
3400949003259;Sebiprox 1,5% shampooing (aip bbf) 1;Sebiprox;D01;Antifongiques a usage dermatologique;D01A3;Antifongiques topiques pour le cuir chevelu;D01AE14;Ciclopirox
3400949003266;Decapeptyl 0,1 mg pdr et sol inj aip 7;Decapeptyl;L02;Therapeutique endocrine;L02A3;Analogues cytostatiques du facteur de liberation des gonadotrophines;L02AE04;Triptoreline
3400949003273;Ventoline 100mcg susp inh (aip)(mdl) 1;Ventoline;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03A4;Beta 2 stimulants inhales d'action breve;R03AC02;Salbutamol
3400949003280;Xeroquel lp 50mg cpr (aip) (pla) 30;Xeroquel lp;N05;Psycholeptiques;N05A1;Antipsychotiques atypiques;N05AH04;Quetiapine
3400949003297;Dalacine 300 mg gelule (aip mwi) 16;Dalacine;J01;Antibacteriens a usage systemique;J01F;Macrolides et apparentes;J01FF01;Clindamycine
3400949003303;Xeroquel lp 300mg cpr (aip phl) 30;Xeroquel lp;N05;Psycholeptiques;N05A1;Antipsychotiques atypiques;N05AH04;Quetiapine
3400949003327;Nozinan 25mg cpr  aip bbf 20;Nozinan;N05;Psycholeptiques;N05A9;Antipsychotiques conventionnels;N05AA02;Levomepromazine
3400949003334;Un alfa 0,25mcg caps aip mwi 30;Un alfa;A11;Vitamines;A11C2;Vitamine d;A11CC03;Alfacalcidol
3400949003341;Un alfa 1 microgramme capsule (aip) 30;Un alfa;A11;Vitamines;A11C2;Vitamine d;A11CC03;Alfacalcidol
3400949003365;Geltim lp 1mg/g gel opht (aip) 30;Geltim lp;S01;Medicaments ophtalmologiques;S01E1;Myotiques et antiglaucomateux systemiques;S01ED01;Timolol
3400949003389;Permixon 160mg gelule (es) 1 180;Permixon;G04;Medicaments urologiques;G04C9;Autres medicaments contre l'hbp;G04CX02;Serenoa repens
3400949003419;Modiodal 100mg cpr (aip bbf) 30;Modiodal;N06;Psychoanaleptiques;N06B;Psychostimulants;N06BA07;Modafinil
3400949003440;Pariet 20mg cpr (de2) 28;Pariet;A02;Medicaments pour les troubles de l'acidite;A02B2;Inhibiteurs de la pompe a protons;A02BC04;Rabeprazole
3400949003501;Monuril 3g granules sachet (aip) pl 1;Monuril;J01;Antibacteriens a usage systemique;G04A1;Antibiotiques urinaires;J01XX01;Fosfomycine
3400949003570;Ixprim 37,5mg/325mg cpr (aip mdl) 20;Ixprim;N02;Analgesiques;N02B;Non narcotiques et antipyretiques;N02AJ13;Tramadol et paracetamol
3400949003587;Becotide 250 microg sol inha aip mdl 1;Becotide;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03D1;Corticoides, a inhaler;R03BA01;Beclometasone
3400949003594;Ezetrol 10mg cpr (aip)( phl) 90;Ezetrol;C10;Agents modifiant les lipides;C10A9;Autres regulateurs du cholesterol et des triglycerides;C10AX09;Ezetimibe
3400949003624;Ventoline 100mcg susp inh (aip)(bbf) 1;Ventoline;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03A4;Beta 2 stimulants inhales d'action breve;R03AC02;Salbutamol
3400949003648;Coveram 10mg/10mg cpr (aip) (bbf2) 90;Coveram;C09;Medicaments agissant sur le systeme renine-angiotensine;C09B3;Associations iec et antagoniste calcique (c8);C09BB04;Perindopril et amlodipine
3400949003662;Coveram 10mg/10mg cpr (aip) (bbf) 90;Coveram;C09;Medicaments agissant sur le systeme renine-angiotensine;C09B3;Associations iec et antagoniste calcique (c8);C09BB04;Perindopril et amlodipine
3400949003679;Tadenan 50 mg 1 boite de 60, capsules molles;Tadenan;G04;Medicaments urologiques;G04C9;Autres medicaments contre l'hbp;G04CX01;Pygeum africanum
3400949003686;Coveram 10mg/10mg cpr (aip) (bbf3) 30;Coveram;C09;Medicaments agissant sur le systeme renine-angiotensine;C09B3;Associations iec et antagoniste calcique (c8);C09BB04;Perindopril et amlodipine
3400949003693;Coveram 10mg/10mg cpr (aip) (bbf3) 90;Coveram;C09;Medicaments agissant sur le systeme renine-angiotensine;C09B3;Associations iec et antagoniste calcique (c8);C09BB04;Perindopril et amlodipine
3400949003709;Coveram 10mg/5mg cpr (aip) (bbf3) 30;Coveram;C09;Medicaments agissant sur le systeme renine-angiotensine;C09B3;Associations iec et antagoniste calcique (c8);C09BB04;Perindopril et amlodipine
3400949003716;Coveram 10mg/5mg cpr (aip) (bbf3) 90;Coveram;C09;Medicaments agissant sur le systeme renine-angiotensine;C09B3;Associations iec et antagoniste calcique (c8);C09BB04;Perindopril et amlodipine
3400949003730;Xatral lp 10mg cpr (uk) 30;Xatral lp;G04;Medicaments urologiques;G04C2;Antagonistes alpha-adrenergiques contre l'hbp non associes;G04CA01;Alfuzosine
3400949003747;Coveram 10mg/5mg cpr (aip) (bbf) 90;Coveram;C09;Medicaments agissant sur le systeme renine-angiotensine;C09B3;Associations iec et antagoniste calcique (c8);C09BB04;Perindopril et amlodipine
3400949003754;Aromasine 25mg cpr (aip) (mdl) 30;Aromasine;L02;Therapeutique endocrine;L02B3;Inhibiteurs de l'aromatase cytostatiques;L02BG06;Exemestane
3400949003761;Clopixol ap 200 mg sol inj (aip bbf) 1;Clopixol ap;N05;Psycholeptiques;N05A9;Antipsychotiques conventionnels;N05AF05;Zuclopenthixol
3400949003778;Gutron 2,5mg cpr (aip)(phl) 30;Gutron;C01;Medicaments en cardiologie;C01C1;Stimulants cardiaques, medicaments dopaminergiques exclus;C01CA17;Midodrine
3400949003785;Gutron 2,5mg cpr (aip)(phl) 90;Gutron;C01;Medicaments en cardiologie;C01C1;Stimulants cardiaques, medicaments dopaminergiques exclus;C01CA17;Midodrine
3400949003792;Avodart 0,5mg capsule (aip) (phl) 30;Avodart;G04;Medicaments urologiques;G04C3;Inhibiteurs de la 5 alpha-reductase non associes, contre l'hbp;G04CB02;Dutasteride
3400949003815;Imurel 50 mg cpr pellicule (aip bbf) 100;Imurel;L04;Immunosuppresseurs;L04A;Immunosuppresseur;L04AX01;Azathioprine
3400949003822;Inegy 10mg/20mg cpr (aip phl) 30;Inegy;C10;Agents modifiant les lipides;C10C;Regulateurs lipidiques en association avec d'autres regulateurs lipidiques;C10BA02;Simvastatine et ezetimibe
3400949003839;Inegy 10mg/20mg cpr (aip phl) 90;Inegy;C10;Agents modifiant les lipides;C10C;Regulateurs lipidiques en association avec d'autres regulateurs lipidiques;C10BA02;Simvastatine et ezetimibe
3400949003846;Decapeptyl lp 11,25mg pdr sol aip 1;Decapeptyl lp;L02;Therapeutique endocrine;L02A3;Analogues cytostatiques du facteur de liberation des gonadotrophines;L02AE04;Triptoreline
3400949003853;Decapeptyl lp 11,25mg pdr sol (aip) 1;Decapeptyl lp;L02;Therapeutique endocrine;L02A3;Analogues cytostatiques du facteur de liberation des gonadotrophines;L02AE04;Triptoreline
3400949003860;Triflucan 40 mg/ml pdr orale (aip) 1;Triflucan;J02;Antimycosiques a usage systemique;J02A;Agent systemique pour infections fongiques;J02AC01;Fluconazole
3400949003877;Fraxiparine 2 850 ui axa/0,3 ml sol 2;Fraxiparine;B01;Antithrombotiques;B01B2;Heparines fractionnees;B01AB06;Nadroparine
3400949003884;Fraxiparine 2 850 ui axa/0,3 ml sol 6;Fraxiparine;B01;Antithrombotiques;B01B2;Heparines fractionnees;B01AB06;Nadroparine
3400949003938;Decapeptyl lp11,25mg pdr inj (aip) 1;Decapeptyl lp;L02;Therapeutique endocrine;L02A3;Analogues cytostatiques du facteur de liberation des gonadotrophines;L02AE04;Triptoreline
3400949003976;Temerit 5 mg (chlorhydrate de nebivolol) 1 boite d;Temerit;C07;Betabloquants;X;Classe non determinee;C07AB12;Nebivolol
3400949003983;Temerit 5 mg (chlorhydrate de nebivolol) 1 boite d;Temerit;C07;Betabloquants;X;Classe non determinee;C07AB12;Nebivolol
3400949004003;Anastrozole myl 1mg cpr (aip bbf) 30;Anastrozole myl;L02;Therapeutique endocrine;L02B3;Inhibiteurs de l'aromatase cytostatiques;L02BG03;Anastrozole
3400949004010;Anastrozole myl 1mg cpr (aip bbf) 90;Anastrozole myl;L02;Therapeutique endocrine;L02B3;Inhibiteurs de l'aromatase cytostatiques;L02BG03;Anastrozole
3400949004034;Ixprim 37,5mg/325mg cpr (aip bbf) 1;Ixprim;N02;Analgesiques;N02B;Non narcotiques et antipyretiques;N02AJ13;Tramadol et paracetamol
3400949004041;Trusopt 20 mg/ml collyre (aip) 1;Trusopt;S01;Medicaments ophtalmologiques;S01E2;Myotiques et antiglaucomateux a usage topique;S01EC03;Dorzolamide
3400949004119;Imatinib sdz 100mg cpr (aip bbf) 60;Imatinib sdz;L01;Antineoplasiques;L01H;Inhibiteurs de proteine-kinase antineoplasiques;L01XE01;Imatinib
3400949004126;Un alfa 1 mcg capsule (aip)(phl) 30;Un alfa;A11;Vitamines;A11C2;Vitamine d;A11CC03;Alfacalcidol
3400949004140;Permixon 160mg gelule (aip dfm) 0;Permixon;G04;Medicaments urologiques;G04C9;Autres medicaments contre l'hbp;G04CX02;Serenoa repens
3400949004195;Cardensiel 2,5mg cpr (aip) (dfm) 0;Cardensiel;C07;Betabloquants;C07A;Betabloquants non associes;C07AB07;Bisoprolol
3400949004621;Ogastoro 15mg cpr (aip) 28;Ogastoro;A02;Medicaments pour les troubles de l'acidite;A02B2;Inhibiteurs de la pompe a protons;A02BC03;Lansoprazole
3400949004799;Ogastoro 30mg cpr (aip) 28;Ogastoro;A02;Medicaments pour les troubles de l'acidite;A02B2;Inhibiteurs de la pompe a protons;A02BC03;Lansoprazole
3400949004911;Femara 2,5mg cpr (aip) 30;Femara;L02;Therapeutique endocrine;L02B3;Inhibiteurs de l'aromatase cytostatiques;L02BG04;Letrozole
3400949005161;Permixon 160mg gelule (es) 2 60;Permixon;G04;Medicaments urologiques;G04C9;Autres medicaments contre l'hbp;G04CX02;Serenoa repens
3400949005222;Coversyl 5mg cpr (aip) (pl) 30;Coversyl;C09;Medicaments agissant sur le systeme renine-angiotensine;C09A;Inhibiteurs de l'enzyme de conversion non associes;C09AA04;Perindopril
3400949005390;Zoxan lp 4mg cpr (uk) 1 28;Zoxan lp;C02;Antihypertenseurs;G04C2;Antagonistes alpha-adrenergiques contre l'hbp non associes;C02CA04;Doxazosine
3400949005451;Mono tildiem lp 300mg gelule (gb) 28;Mono tildiem lp;C08;Inhibiteurs calciques;C08A;Antagonistes calciques non associes;C08DB01;Diltiazem
3400949005512;Zoxan lp 8mg cpr (uk)  28;Zoxan lp;C02;Antihypertenseurs;G04C2;Antagonistes alpha-adrenergiques contre l'hbp non associes;C02CA04;Doxazosine
3400949005680;Tavanic 500mg cpr (de) 5;Tavanic;J01;Antibacteriens a usage systemique;J01G1;Fluoroquinolones orales;J01MA12;Levofloxacine
3400949005802;Ezetrol 10mg cpr aip (uk) 28;Ezetrol;C10;Agents modifiant les lipides;C10A9;Autres regulateurs du cholesterol et des triglycerides;C10AX09;Ezetimibe
3400949005970;Granocyte 34 mui pdr et sol inj (po) 1;Granocyte;L03;Immunostimulants;L03A1;Facteurs de croissance;L03AA10;Lenograstim
3400949006632;Qvar autohaler 100 microg (de)  1;Qvar autohaler;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03D1;Corticoides, a inhaler;R03BA01;Beclometasone
3400949006861;Monuril 3g granules sachet (pt) 2 1;Monuril;J01;Antibacteriens a usage systemique;G04A1;Antibiotiques urinaires;J01XX01;Fosfomycine
3400949007462;Coversyl 10mg cpr (aip) (uk) 90;Coversyl;C09;Medicaments agissant sur le systeme renine-angiotensine;C09A;Inhibiteurs de l'enzyme de conversion non associes;C09AA04;Perindopril
3400949007523;Ogastoro 15mg cpr orodisp (uk) 28;Ogastoro;A02;Medicaments pour les troubles de l'acidite;A02B2;Inhibiteurs de la pompe a protons;A02BC03;Lansoprazole
3400949007691;Ogastoro 30mg cpr orod (aip) (mwi) 28;Ogastoro;A02;Medicaments pour les troubles de l'acidite;A02B2;Inhibiteurs de la pompe a protons;A02BC03;Lansoprazole
3400949007752;Diamicron lm 30mg cpr (aip) 60;Diamicron lm;A10;Medicaments du diabete;A10H;Antidiabetiques sulfamides;A10BB09;Gliclazide
3400949007813;Permixon 160mg gelule (aip) (bbf) 60;Permixon;G04;Medicaments urologiques;G04C9;Autres medicaments contre l'hbp;G04CX02;Serenoa repens
3400949008063;Qvar autohaler 100mcg inh (aip) (gr) 1;Qvar autohaler;R03;Medicaments pour les syndromes obstructifs des voies aeriennes;R03D1;Corticoides, a inhaler;R03BA01;Beclometasone
3400949008124;Pariet 10mg cpr (aip) (pla-de) 28;Pariet;A02;Medicaments pour les troubles de l'acidite;A02B2;Inhibiteurs de la pompe a protons;A02BC04;Rabeprazole
3400949008643;Pariet 10mg cpr (aip) (miw) 28;Pariet;A02;Medicaments pour les troubles de l'acidite;A02B2;Inhibiteurs de la pompe a protons;A02BC04;Rabeprazole
3400949008872;Coversyl 10mg cpr (aip) (it) 90;Coversyl;C09;Medicaments agissant sur le systeme renine-angiotensine;C09A;Inhibiteurs de l'enzyme de conversion non associes;C09AA04;Perindopril
3400949008933;Coversyl 5 mg (perindopril arginine) 1 boite de 30;Coversyl;C09;Medicaments agissant sur le systeme renine-angiotensine;C09A;Inhibiteurs de l'enzyme de conversion non associes;C09AA04;Perindopril
